studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Grain yield - kg/ha|CO_321:0001218,Heading time - Julian date (JD)|CO_321:0001233,Plant height - cm|CO_321:0001301,notes
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",234927,NY99045-227,,plot,1145133,CornellMaster_2009_Ketola_NY99045-227_229,1,1,1229,,,test,,,,109.8911577,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",235531,NY99045-3110,NY99045-3110-218,plot,1145326,CornellMaster_2009_Ketola_NY99045-3110_220,1,1,1220,,,test,,,,112.4331404,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",237746,NY99046-367,,plot,1145400,CornellMaster_2009_Ketola_NY99046-367_364,1,1,1364,,,test,,,,108.3807391,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",238615,NY99046-368,,plot,1145222,CornellMaster_2009_Ketola_NY99046-368_365,1,1,1365,,,test,,,,112.781253,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",239222,NY99046-369,,plot,1145054,CornellMaster_2009_Ketola_NY99046-369_366,1,1,1366,,,test,,,,110.1476862,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",239248,NY99047-370,,plot,1145260,CornellMaster_2009_Ketola_NY99047-370_367,1,1,1367,,,test,,,,105.8980059,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",224294,NY99048-215,,plot,1145179,CornellMaster_2009_Ketola_NY99048-215_217,1,1,1217,,,test,,,,99.14671385,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",235577,NY99048-217,,plot,1145379,CornellMaster_2009_Ketola_NY99048-217_219,1,1,1219,,,test,,,,105.1170627,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",228482,NY99052-371,,plot,1145399,CornellMaster_2009_Ketola_NY99052-371_368,1,1,1368,,,test,,,,111.5267561,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",229944,NY99053-372,,plot,1145310,CornellMaster_2009_Ketola_NY99053-372_369,1,1,1369,,,test,,,,109.8347518,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",226521,NY99054-373,,plot,1145246,CornellMaster_2009_Ketola_NY99054-373_370,1,1,1370,,,test,,,,113.2169044,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",221284,NY99056-374,,plot,1145394,CornellMaster_2009_Ketola_NY99056-374_371,1,1,1371,,,test,,,,108.4704943,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",229697,NY99059-228,,plot,1145210,CornellMaster_2009_Ketola_NY99059-228_230,1,1,1230,,,test,,,,98.53184111,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",237446,NY99059-231,,plot,1145102,CornellMaster_2009_Ketola_NY99059-231_233,1,1,1233,,,test,,,,105.5045234,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",225554,NY99059-249,,plot,1145165,CornellMaster_2009_Ketola_NY99059-249_251,1,1,1251,,,test,,,,104.4307435,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",237767,NY99059-375,,plot,1145078,CornellMaster_2009_Ketola_NY99059-375_372,1,1,1372,,,test,,,,99.09430889,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",225708,NY99060-211,,plot,1145286,CornellMaster_2009_Ketola_NY99060-211_213,1,1,1213,,,test,,,,102.5518339,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",229689,NY99060-213,,plot,1145063,CornellMaster_2009_Ketola_NY99060-213_215,1,1,1215,,,test,,,,106.80609,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",232718,NY99060-216,,plot,1145252,CornellMaster_2009_Ketola_NY99060-216_218,1,1,1218,,,test,,,,97.98341935,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",220738,NY99060-377,,plot,1145114,CornellMaster_2009_Ketola_NY99060-377_374,1,1,1374,,,test,,,,104.8328895,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",232396,NY99060-378,,plot,1145084,CornellMaster_2009_Ketola_NY99060-378_375,1,1,1375,,,test,,,,107.3408773,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",220236,NY99062-261,,plot,1145316,CornellMaster_2009_Ketola_NY99062-261_263,1,1,1263,,,test,,,,105.4908159,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",234187,NY99066-3025-380,,plot,1145199,CornellMaster_2009_Ketola_NY99066-3025-380_377,1,1,1377,,,test,,,,105.9136956,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",235989,NY99066-3444-381,,plot,1145397,CornellMaster_2009_Ketola_NY99066-3444-381_378,1,1,1378,,,test,,,,115.1106078,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",235479,NY99066-379,,plot,1145288,CornellMaster_2009_Ketola_NY99066-379_376,1,1,1376,,,test,,,,111.236918,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",223419,NY99066-382,,plot,1145372,CornellMaster_2009_Ketola_NY99066-382_379,1,1,1379,,,test,,,,114.3989511,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",236488,NY99068-223,,plot,1145195,CornellMaster_2009_Ketola_NY99068-223_225,1,1,1225,,,test,,,,108.9568255,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",239508,NY99068-225,,plot,1145369,CornellMaster_2009_Ketola_NY99068-225_227,1,1,1227,,,test,,,,112.8260221,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",225307,NY99068-230,,plot,1145106,CornellMaster_2009_Ketola_NY99068-230_232,1,1,1232,,,test,,,,114.0487947,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",236982,NY99068-254,,plot,1145271,CornellMaster_2009_Ketola_NY99068-254_256,1,1,1256,,,test,,,,110.6405743,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",239618,NY99068-383,,plot,1145058,CornellMaster_2009_Ketola_NY99068-383_380,1,1,1380,,,test,,,,112.086641,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",235143,NY99068-384,,plot,1145412,CornellMaster_2009_Ketola_NY99068-384_381,1,1,1381,,,test,,,,100.5076526,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",221471,NY99069-248,,plot,1145152,CornellMaster_2009_Ketola_NY99069-248_250,1,1,1250,,,test,,,,108.6040356,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",231498,NY99069-251,,plot,1145328,CornellMaster_2009_Ketola_NY99069-251_253,1,1,1253,,,test,,,,95.92745302,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",232549,NYE1008-294,,plot,1145406,CornellMaster_2009_Ketola_NYE1008-294_292,1,1,1292,,,test,,,,102.5988348,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",225254,NYE1009-295,,plot,1145298,CornellMaster_2009_Ketola_NYE1009-295_293,1,1,1293,,,test,,,,96.62118208,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",231657,NYE3003-292,,plot,1145336,CornellMaster_2009_Ketola_NYE3003-292_290,1,1,1290,,,test,,,,103.9708267,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",229084,NYE3012-293,,plot,1145313,CornellMaster_2009_Ketola_NYE3012-293_291,1,1,1291,,,test,,,,107.4291556,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",235844,NYNY03017-386,,plot,1145435,CornellMaster_2009_Ketola_NYNY03017-386_383,1,1,1383,,,test,,,,104.3390751,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",234430,NYNY03023-387,,plot,1145350,CornellMaster_2009_Ketola_NYNY03023-387_384,1,1,1384,,,test,,,,105.3999463,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",237443,NYNY03085-391,,plot,1145177,CornellMaster_2009_Ketola_NYNY03085-391_388,1,1,1388,,,test,,,,95.5862043,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",219560,NYNY03143-395,,plot,1145408,CornellMaster_2009_Ketola_NYNY03143-395_392,1,1,1392,,,test,,,,109.3903466,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",219139,NYNY03143-396,,plot,1145209,CornellMaster_2009_Ketola_NYNY03143-396_393,1,1,1393,,,test,,,,104.6537511,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",220724,NYNY03143-398,,plot,1145289,CornellMaster_2009_Ketola_NYNY03143-398_395,1,1,1395,,,test,,,,106.5997415,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",227454,NYNY03143-399,,plot,1145247,CornellMaster_2009_Ketola_NYNY03143-399_396,1,1,1396,,,test,,,,113.5865203,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",224048,NYNY03143-400,,plot,1145327,CornellMaster_2009_Ketola_NYNY03143-400_397,1,1,1397,,,test,,,,113.8366077,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",221624,NYW103-102-9103-284,,plot,1145197,CornellMaster_2009_Ketola_NYW103-102-9103-284_285,1,1,1285,,,test,,,,117.3780642,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",233400,NYW103-119-9115-285,,plot,1145082,CornellMaster_2009_Ketola_NYW103-119-9115-285_286,1,1,1286,,,test,,,,101.940877,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",233829,NYW103-168-9149-286,,plot,1145282,CornellMaster_2009_Ketola_NYW103-168-9149-286_287,1,1,1287,,,test,,,,115.0642385,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",230179,NYW103-187-9166-279,,plot,1145324,CornellMaster_2009_Ketola_NYW103-187-9166-279_280,1,1,1280,,,test,,,,109.8968622,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",234172,NYW103-193-9172-280,,plot,1145321,CornellMaster_2009_Ketola_NYW103-193-9172-280_281,1,1,1281,,,test,,,,114.9342972,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",225337,NYW103-21-9183-277,,plot,1145120,CornellMaster_2009_Ketola_NYW103-21-9183-277_278,1,1,1278,,,test,,,,116.7261189,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",231420,NYW103-226-9195-281,,plot,1145067,CornellMaster_2009_Ketola_NYW103-226-9195-281_282,1,1,1282,,,test,,,,113.443216,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",219665,NYW103-57-9222-282,,plot,1145109,CornellMaster_2009_Ketola_NYW103-57-9222-282_283,1,1,1283,,,test,,,,116.0132925,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",238372,NYW103-70-9232-278,,plot,1145312,CornellMaster_2009_Ketola_NYW103-70-9232-278_279,1,1,1279,,,test,,,,111.9259016,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",224189,NYW103-90-9245-283,,plot,1145273,CornellMaster_2009_Ketola_NYW103-90-9245-283_284,1,1,1284,,,test,,,,106.0893887,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",233433,NYW105-108-92,W105-08,plot,1145274,CornellMaster_2009_Ketola_NYW105-108-92_94,1,1,1094,,,test,,,,108.6448871,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",233836,NYW105-116-76,,plot,1145072,CornellMaster_2009_Ketola_NYW105-116-76_78,1,1,1078,,,test,,,,105.0088098,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",234747,NYW105-129-64,,plot,1145443,CornellMaster_2009_Ketola_NYW105-129-64_66,1,1,1066,,,test,,,,126.5269543,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",231971,NYW105-136-88,,plot,1145341,CornellMaster_2009_Ketola_NYW105-136-88_90,1,1,1090,,,test,,,,116.3441748,
2009,327,Cornell University,Mark Sorrells,7044,CornellMaster_2009_Ketola,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-26,,121,"Ithaca, NY - Ketola",223056,NYW105-137-67,,plot,1145205,CornellMaster_2009_Ketola_NYW105-137-67_69,1,1,1069,,,test,,,,115.2991761,
